0	24	0.7492	0.0133	0.8650	0.3300
1	24	0.6966	0.0362	0.8240	0.0980
2	23	0.7230	0.0214	0.8330	0.1050
3	24	0.7711	0.0054	0.8620	0.5780
4	24	0.5893	0.0697	0.8570	0.0960
5	24	0.7206	0.0373	0.8620	0.1000
6	24	0.5710	0.0918	0.8350	0.0990
7	24	0.7116	0.0270	0.8640	0.0980
8	24	0.6869	0.0399	0.8450	0.0980
9	24	0.5756	0.0798	0.8430	0.0960
10	24	0.6903	0.0365	0.8300	0.0990
11	24	0.7251	0.0256	0.8350	0.0990
12	24	0.7153	0.0291	0.8620	0.0960
13	24	0.7152	0.0226	0.8270	0.0980
14	24	0.6360	0.0570	0.8500	0.0960
15	24	0.6545	0.0648	0.8400	0.0960
16	24	0.6780	0.0221	0.7880	0.1050
17	24	0.6665	0.0331	0.8160	0.1000
18	24	0.6891	0.0210	0.8100	0.1010
19	24	0.5859	0.0679	0.8100	0.0980
20	24	0.6246	0.0484	0.8110	0.0960
21	24	0.6044	0.0412	0.7620	0.0990
22	24	0.5768	0.0441	0.7910	0.0960
23	24	0.6243	0.0474	0.8090	0.0990
24	24	0.6460	0.0458	0.8030	0.0990
25	24	0.6683	0.0332	0.8100	0.1000
26	24	0.6856	0.0193	0.8100	0.0980
27	24	0.6418	0.0408	0.8110	0.0960
28	24	0.6722	0.0334	0.8160	0.1000
29	24	0.6599	0.0323	0.7990	0.1000
30	24	0.5590	0.0636	0.7880	0.0960
31	24	0.6215	0.0503	0.7970	0.0990
32	24	0.4975	0.0729	0.8000	0.0980
33	24	0.6265	0.0441	0.7990	0.1000
34	24	0.6358	0.0520	0.8290	0.0990
35	24	0.6531	0.0494	0.8220	0.0990
36	24	0.5859	0.0596	0.8080	0.0960
37	24	0.6358	0.0476	0.8230	0.0980
38	24	0.6512	0.0345	0.8000	0.0960
39	24	0.6454	0.0484	0.8090	0.0980
40	24	0.6289	0.0445	0.8220	0.0960
41	24	0.6442	0.0467	0.8150	0.0980
42	24	0.7136	0.0058	0.8140	0.5310
43	24	0.6464	0.0450	0.8030	0.0960
44	24	0.6203	0.0547	0.7970	0.0990
45	24	0.7125	0.0208	0.8230	0.1000
46	24	0.7064	0.0258	0.8350	0.1010
47	24	0.6632	0.0294	0.8410	0.1040
48	24	0.6099	0.0452	0.8410	0.0990
49	24	0.6443	0.0473	0.8200	0.0980
50	24	0.6844	0.0071	0.7880	0.4710
51	24	0.6516	0.0340	0.8240	0.1000
52	24	0.6611	0.0358	0.8210	0.0980
53	24	0.6328	0.0381	0.8170	0.0960
54	24	0.6468	0.0459	0.8390	0.1000
55	24	0.6057	0.0730	0.8230	0.1000
56	24	0.6638	0.0357	0.8060	0.0960
57	24	0.6480	0.0335	0.8200	0.0990
58	24	0.6421	0.0548	0.8410	0.0960
59	24	0.7332	0.0040	0.8210	0.5820
60	24	0.6043	0.0581	0.8170	0.0960
61	24	0.7087	0.0209	0.8290	0.0980
62	24	0.7148	0.0180	0.8180	0.0980
63	24	0.6473	0.0462	0.8120	0.0980
64	24	0.6845	0.0200	0.8000	0.1010
65	24	0.7045	0.0186	0.8100	0.1010
66	24	0.6545	0.0338	0.8080	0.0960
67	24	0.6341	0.0468	0.8220	0.0980
68	24	0.6510	0.0482	0.8130	0.1000
69	24	0.6943	0.0243	0.8020	0.1010
70	24	0.6708	0.0328	0.8270	0.1000
71	24	0.5866	0.0805	0.7990	0.0980
72	24	0.7175	0.0215	0.8460	0.1010
73	24	0.6547	0.0388	0.8290	0.0980
74	24	0.6742	0.0488	0.8170	0.1010
75	24	0.6173	0.0581	0.8110	0.0990
76	24	0.6711	0.0274	0.8380	0.1000
77	24	0.6996	0.0123	0.8350	0.2930
78	24	0.7183	0.0218	0.8350	0.1050
79	24	0.6807	0.0329	0.8110	0.1000
80	24	0.6043	0.0567	0.8100	0.1000
81	24	0.7135	0.0195	0.7930	0.0960
82	24	0.6927	0.0342	0.8260	0.1000
83	24	0.6975	0.0191	0.8010	0.1000
84	24	0.6723	0.0330	0.8300	0.0980
85	24	0.6831	0.0359	0.8320	0.0980
86	24	0.7010	0.0083	0.8170	0.4830
87	24	0.6393	0.0443	0.7910	0.1000
88	24	0.6361	0.0398	0.7990	0.0960
89	24	0.6658	0.0162	0.8060	0.2800
90	24	0.6910	0.0072	0.7820	0.3560
91	24	0.6663	0.0374	0.8060	0.1040
92	24	0.6607	0.0335	0.8070	0.1010
93	24	0.6920	0.0223	0.8130	0.1000
94	24	0.5789	0.0869	0.8480	0.0960
95	24	0.6025	0.0784	0.8240	0.0980
96	24	0.5201	0.0908	0.8380	0.0960
97	24	0.6427	0.0468	0.8100	0.0980
98	13	0.6190	0.0477	0.8040	0.1010
