0	8	0.5289	0.0330	0.7260	0.1010
1	8	0.5904	0.0043	0.6600	0.4650
2	8	0.4874	0.0529	0.7100	0.0960
3	8	0.4977	0.0278	0.6350	0.0990
4	8	0.5687	0.0370	0.7270	0.1000
5	8	0.5807	0.0072	0.6950	0.4390
6	8	0.5164	0.0315	0.7010	0.0980
7	7	0.5527	0.0051	0.6540	0.4650
8	7	0.5364	0.0101	0.7060	0.3830
9	8	0.5754	0.0062	0.6860	0.4180
10	3	0.6287	0.0071	0.7310	0.5240
11	7	0.6134	0.0037	0.6820	0.5220
12	7	0.5576	0.0063	0.6680	0.4640
13	8	0.5725	0.0035	0.6610	0.4810
14	8	0.5681	0.0023	0.6480	0.4960
15	8	0.4494	0.0751	0.7210	0.0960
16	8	0.6200	0.0045	0.7420	0.5290
17	8	0.5449	0.0033	0.6130	0.4340
18	8	0.4883	0.0245	0.6310	0.0990
19	8	0.5414	0.0027	0.6270	0.4530
20	7	0.5737	0.0061	0.6680	0.4710
21	8	0.6059	0.0016	0.6880	0.5580
22	8	0.4079	0.0334	0.5880	0.0980
23	8	0.5894	0.0094	0.6870	0.3750
24	8	0.4556	0.0445	0.6550	0.0980
25	8	0.5455	0.0325	0.6530	0.0980
26	8	0.6031	0.0021	0.6540	0.5040
27	8	0.4894	0.0296	0.7060	0.1010
28	8	0.5556	0.0083	0.6620	0.3650
29	8	0.5610	0.0026	0.6480	0.4750
30	8	0.5846	0.0031	0.6890	0.5210
31	8	0.5538	0.0127	0.7250	0.3290
32	8	0.4265	0.0379	0.6400	0.1050
33	8	0.5371	0.0292	0.6750	0.1000
34	8	0.5306	0.0334	0.7130	0.0980
35	8	0.5241	0.0304	0.6690	0.1000
36	8	0.5548	0.0328	0.7160	0.0960
37	8	0.5985	0.0038	0.6780	0.4830
38	8	0.4783	0.0512	0.6940	0.1000
39	8	0.4326	0.0686	0.6870	0.0960
40	8	0.6446	0.0031	0.7150	0.5200
41	8	0.6274	0.0030	0.6970	0.5340
42	8	0.5407	0.0308	0.6860	0.1010
43	8	0.5047	0.0360	0.6750	0.0960
44	8	0.5546	0.0040	0.6550	0.4360
45	8	0.5684	0.0337	0.7120	0.1010
46	8	0.5105	0.0283	0.6960	0.1010
