0	8	0.7024	0.0051	0.7900	0.5370
1	8	0.7254	0.0006	0.7710	0.6860
2	8	0.5726	0.0351	0.7320	0.1000
3	8	0.5991	0.0373	0.7210	0.0980
4	8	0.5076	0.0601	0.7530	0.1000
5	8	0.5958	0.0401	0.7710	0.1010
6	8	0.6065	0.0383	0.7480	0.1010
7	8	0.6100	0.0416	0.7980	0.1050
8	8	0.5993	0.0466	0.7640	0.0980
9	8	0.7030	0.0051	0.7890	0.5510
10	8	0.5880	0.0409	0.7900	0.1010
11	6	0.5727	0.0498	0.7810	0.0980
12	8	0.5764	0.0343	0.7140	0.0990
13	8	0.4900	0.0573	0.7420	0.0960
14	8	0.5256	0.0615	0.7500	0.0990
15	8	0.6034	0.0428	0.7650	0.1010
16	7	0.6580	0.0039	0.7500	0.5750
17	8	0.5675	0.0337	0.7040	0.1040
18	8	0.5991	0.0393	0.7560	0.0980
19	8	0.6142	0.0394	0.7560	0.1050
20	1	0.7480	0.0000	0.7480	0.7480
21	3	0.4587	0.0651	0.6510	0.0980
22	7	0.6173	0.0466	0.7590	0.1040
23	1	0.6060	0.0000	0.6060	0.6060
24	8	0.6130	0.0386	0.7180	0.0980
25	6	0.6178	0.0303	0.7460	0.2390
26	7	0.5079	0.0745	0.7770	0.0960
27	2	0.7185	0.0013	0.7550	0.6820
28	5	0.6578	0.0023	0.7140	0.5940
29	7	0.5301	0.0753	0.7720	0.0980
30	7	0.7104	0.0061	0.7940	0.6080
31	8	0.6961	0.0065	0.7940	0.5040
32	7	0.7386	0.0027	0.8010	0.6480
33	1	0.5950	0.0000	0.5950	0.5950
34	4	0.6220	0.0029	0.6850	0.5410
35	8	0.7236	0.0055	0.8060	0.5620
36	8	0.5297	0.0643	0.7500	0.0960
37	1	0.7010	0.0000	0.7010	0.7010
38	1	0.4980	0.0000	0.4980	0.4980
39	3	0.7307	0.0001	0.7390	0.7150
40	8	0.5794	0.0373	0.7340	0.0980
41	2	0.6530	0.0000	0.6570	0.6490
42	7	0.6613	0.0053	0.7110	0.4900
43	8	0.6033	0.0403	0.7490	0.0990
44	3	0.7610	0.0031	0.8010	0.6820
45	1	0.8090	0.0000	0.8090	0.8090
46	8	0.5693	0.0323	0.6780	0.1040
47	8	0.6515	0.0456	0.8000	0.1000
48	8	0.6314	0.0464	0.7980	0.1000
49	8	0.6514	0.0449	0.7770	0.1000
50	8	0.5636	0.0741	0.8050	0.1000
51	2	0.6715	0.0000	0.6780	0.6650
52	8	0.6606	0.0019	0.7330	0.6000
53	8	0.4282	0.0681	0.7100	0.1000
54	3	0.7183	0.0042	0.7870	0.6310
55	8	0.5531	0.0711	0.7690	0.0960
56	6	0.6685	0.0008	0.7170	0.6300
57	7	0.5401	0.0340	0.6790	0.1000
58	2	0.6925	0.0082	0.7830	0.6020
59	6	0.6117	0.0522	0.7590	0.1040
60	8	0.4926	0.0550	0.7300	0.1010
61	8	0.6881	0.0036	0.7990	0.5830
62	8	0.6592	0.0060	0.7690	0.5320
63	8	0.6696	0.0063	0.7860	0.5480
64	8	0.6098	0.0076	0.7090	0.4720
65	8	0.5782	0.0450	0.7650	0.1050
66	8	0.5589	0.0765	0.8160	0.0960
67	8	0.6578	0.0065	0.7630	0.5410
68	8	0.5962	0.0447	0.7480	0.0960
69	8	0.5874	0.0796	0.8050	0.0980
70	8	0.7290	0.0020	0.8190	0.6530
71	8	0.6976	0.0032	0.7550	0.5920
72	8	0.7013	0.0039	0.7940	0.6000
73	8	0.6605	0.0059	0.7590	0.5450
74	8	0.5189	0.0679	0.7540	0.1010
75	8	0.6101	0.0443	0.7880	0.1000
76	8	0.6239	0.0417	0.7810	0.0990
77	8	0.7137	0.0053	0.7860	0.5560
78	7	0.6881	0.0041	0.7740	0.5880
79	8	0.5430	0.0675	0.7710	0.1000
80	8	0.6934	0.0025	0.7500	0.5870
81	8	0.6876	0.0028	0.7690	0.5840
82	8	0.5851	0.0394	0.7610	0.0990
83	8	0.6589	0.0056	0.7550	0.5180
84	8	0.6468	0.0446	0.7910	0.0960
85	8	0.4564	0.0799	0.7620	0.0990
86	8	0.6411	0.0024	0.7310	0.5710
87	8	0.5915	0.0429	0.7780	0.1000
88	8	0.5840	0.0409	0.7410	0.1000
89	8	0.6483	0.0034	0.7480	0.5680
90	8	0.5795	0.0344	0.7150	0.1010
91	8	0.5670	0.0374	0.7610	0.0990
92	8	0.6833	0.0059	0.7690	0.5420
93	8	0.6153	0.0399	0.7380	0.1050
94	8	0.5875	0.0379	0.7580	0.1000
95	8	0.5086	0.0593	0.7870	0.0980
96	8	0.6250	0.0441	0.7920	0.0980
97	8	0.6371	0.0439	0.7840	0.1000
98	8	0.6651	0.0468	0.7840	0.0990
99	8	0.6072	0.0424	0.7520	0.0980
100	8	0.5358	0.0691	0.7820	0.1010
101	8	0.6361	0.0425	0.7690	0.1010
102	8	0.5109	0.0587	0.7550	0.1010
103	8	0.5306	0.0668	0.7800	0.1000
104	8	0.6893	0.0034	0.7910	0.6330
105	8	0.6754	0.0064	0.7700	0.5610
106	8	0.6890	0.0034	0.7540	0.5800
107	8	0.6461	0.0025	0.7490	0.5680
108	8	0.5838	0.0386	0.7680	0.1040
109	8	0.4878	0.0928	0.7850	0.1000
110	8	0.5843	0.0404	0.7830	0.1000
111	1	0.7500	0.0000	0.7500	0.7500
112	7	0.6571	0.0540	0.8000	0.1010
113	6	0.6390	0.0080	0.7080	0.4580
114	8	0.6825	0.0047	0.7520	0.5290
115	8	0.5791	0.0349	0.7130	0.0990
116	8	0.5650	0.0761	0.8020	0.0980
117	4	0.7130	0.0063	0.7830	0.5780
118	8	0.6777	0.0047	0.7920	0.5840
119	8	0.5016	0.0970	0.7940	0.0960
120	7	0.6364	0.0492	0.7730	0.1000
121	4	0.5522	0.0710	0.7490	0.1010
122	6	0.6262	0.0105	0.7680	0.4300
123	8	0.4395	0.0741	0.7880	0.0980
124	8	0.6043	0.0385	0.7850	0.1050
125	8	0.4594	0.0790	0.7160	0.0980
126	8	0.5980	0.0395	0.7470	0.0980
127	8	0.5980	0.0397	0.7910	0.0980
128	8	0.6754	0.0110	0.7840	0.4840
129	2	0.5895	0.0003	0.6070	0.5720
130	1	0.7470	0.0000	0.7470	0.7470
131	8	0.5088	0.0672	0.7710	0.0980
132	6	0.6125	0.0573	0.8050	0.1000
133	8	0.6711	0.0053	0.7510	0.5280
134	8	0.5626	0.0724	0.7690	0.0960
135	8	0.5975	0.0386	0.7510	0.0980
136	8	0.6096	0.0161	0.7720	0.3200
137	8	0.6237	0.0459	0.7880	0.1000
138	7	0.6926	0.0043	0.7920	0.5970
139	5	0.6796	0.0034	0.7460	0.5770
140	3	0.4497	0.0608	0.6320	0.1010
141	8	0.6100	0.0402	0.7750	0.0980
142	8	0.6502	0.0044	0.7450	0.5720
143	8	0.6085	0.0404	0.7670	0.1170
144	8	0.5749	0.0762	0.7880	0.0980
145	8	0.5534	0.0714	0.7660	0.0960
146	8	0.5499	0.0707	0.7670	0.1000
147	8	0.6476	0.0463	0.7900	0.0990
148	8	0.5821	0.0473	0.7940	0.0960
149	8	0.6973	0.0029	0.7700	0.6230
150	8	0.5377	0.0663	0.7540	0.0980
151	4	0.6700	0.0006	0.7090	0.6400
152	8	0.6353	0.0424	0.7800	0.1050
153	8	0.5919	0.0381	0.7710	0.1010
154	8	0.5545	0.0705	0.7570	0.0960
155	8	0.4181	0.1037	0.7970	0.0960
156	8	0.6779	0.0040	0.7800	0.5890
157	8	0.6645	0.0120	0.7450	0.3870
158	8	0.6532	0.0465	0.8030	0.1010
159	8	0.6955	0.0018	0.7560	0.6260
160	8	0.5211	0.0688	0.7530	0.0980
161	8	0.6454	0.0201	0.7580	0.2890
162	8	0.6675	0.0062	0.7940	0.5530
163	8	0.5644	0.0388	0.7530	0.1040
164	8	0.6435	0.0441	0.8020	0.1010
165	8	0.6749	0.0053	0.7660	0.5670
166	8	0.6531	0.0407	0.7700	0.1370
167	8	0.6557	0.0119	0.7810	0.4510
168	8	0.6231	0.0422	0.7480	0.0980
169	8	0.4786	0.0551	0.7460	0.1000
170	8	0.5960	0.0399	0.8050	0.1010
171	8	0.6548	0.0085	0.7680	0.5060
172	6	0.6375	0.0093	0.7570	0.4540
173	8	0.6628	0.0058	0.7930	0.5410
174	8	0.6797	0.0047	0.7710	0.5770
175	8	0.5535	0.0707	0.7700	0.0980
176	8	0.6977	0.0015	0.7470	0.6340
177	8	0.5885	0.0369	0.7410	0.0980
178	8	0.6088	0.0424	0.8020	0.0980
179	8	0.5446	0.0705	0.7770	0.1000
180	8	0.6158	0.0425	0.7730	0.0980
181	8	0.5816	0.0415	0.7640	0.0990
182	8	0.6061	0.0450	0.7860	0.0980
183	8	0.6844	0.0026	0.7370	0.5800
184	8	0.7154	0.0029	0.7690	0.6110
185	8	0.6420	0.0155	0.7510	0.4180
186	8	0.6013	0.0435	0.8230	0.1000
187	8	0.6759	0.0073	0.7740	0.4890
188	8	0.6266	0.0436	0.7850	0.1050
189	8	0.5823	0.0372	0.7560	0.1000
190	8	0.6693	0.0012	0.7520	0.6340
191	8	0.5865	0.0358	0.7090	0.1000
192	8	0.5663	0.0736	0.7920	0.1000
193	8	0.6683	0.0094	0.7770	0.5150
194	8	0.7056	0.0034	0.7610	0.6030
195	1	0.4420	0.0000	0.4420	0.4420
196	8	0.5600	0.0397	0.7280	0.0980
197	8	0.4968	0.0627	0.7440	0.0980
198	8	0.6763	0.0075	0.8010	0.5470
199	8	0.7089	0.0013	0.7630	0.6600
200	8	0.6793	0.0068	0.7870	0.5040
201	8	0.6846	0.0090	0.7650	0.4860
202	8	0.5454	0.0683	0.7620	0.1000
203	8	0.5118	0.0707	0.7880	0.0960
204	8	0.6057	0.0427	0.7560	0.0990
205	8	0.5719	0.0741	0.7600	0.1000
206	8	0.6289	0.0415	0.7900	0.1000
207	8	0.6620	0.0034	0.7340	0.5630
208	8	0.6346	0.0457	0.8070	0.0960
209	8	0.5504	0.0692	0.7590	0.0980
210	8	0.7037	0.0049	0.7890	0.5870
211	8	0.6416	0.0068	0.7300	0.4880
212	8	0.5110	0.0612	0.7180	0.0960
213	8	0.6279	0.0415	0.7660	0.1000
214	8	0.6737	0.0047	0.7740	0.5800
215	8	0.6031	0.0418	0.7610	0.1040
216	8	0.6860	0.0037	0.7710	0.5850
217	8	0.6480	0.0444	0.8050	0.1040
218	8	0.6821	0.0046	0.7660	0.5520
219	8	0.4921	0.0935	0.7890	0.1000
220	8	0.6383	0.0432	0.7690	0.0980
221	8	0.4815	0.0895	0.7680	0.0980
222	8	0.5545	0.0702	0.7630	0.0960
223	8	0.6575	0.0048	0.7710	0.5060
224	8	0.5465	0.0490	0.7880	0.1010
225	8	0.5434	0.0680	0.7800	0.1000
226	8	0.6480	0.0054	0.7430	0.5320
227	8	0.6646	0.0071	0.7750	0.5000
228	8	0.6608	0.0071	0.7530	0.4730
229	8	0.7099	0.0038	0.8060	0.6000
230	8	0.6039	0.0144	0.7540	0.4150
231	8	0.7007	0.0087	0.7900	0.5040
232	8	0.6366	0.0443	0.7800	0.1010
233	8	0.6142	0.0416	0.7730	0.1000
234	8	0.6355	0.0069	0.7440	0.4780
235	8	0.6104	0.0416	0.7850	0.0960
236	8	0.6280	0.0431	0.7950	0.1050
237	8	0.6631	0.0064	0.7790	0.4950
238	8	0.6616	0.0125	0.7830	0.4260
239	8	0.6967	0.0119	0.7960	0.4360
240	8	0.7015	0.0069	0.7970	0.5050
241	8	0.6240	0.0434	0.7740	0.1000
242	8	0.5974	0.0479	0.7850	0.1010
243	8	0.6269	0.0173	0.7490	0.3040
244	8	0.6004	0.0420	0.7760	0.0990
245	8	0.6256	0.0441	0.7850	0.0980
246	8	0.6260	0.0414	0.7700	0.1050
247	8	0.5645	0.0541	0.7680	0.1000
248	8	0.6929	0.0110	0.8000	0.5060
249	8	0.7132	0.0028	0.7860	0.6350
250	8	0.6587	0.0471	0.7820	0.1010
251	8	0.6640	0.0014	0.7470	0.6140
252	8	0.5780	0.0410	0.7860	0.0980
253	8	0.6890	0.0044	0.7720	0.5430
254	8	0.6613	0.0466	0.8140	0.1010
255	8	0.6986	0.0045	0.7530	0.5490
256	8	0.4803	0.0566	0.7360	0.1000
257	8	0.6934	0.0114	0.7900	0.4650
258	8	0.6847	0.0068	0.7730	0.4880
259	8	0.6956	0.0034	0.7830	0.6010
260	8	0.6238	0.0493	0.7980	0.0980
261	8	0.6943	0.0024	0.7670	0.6290
262	8	0.6515	0.0180	0.7620	0.3310
263	8	0.5400	0.0369	0.7650	0.1010
264	8	0.6855	0.0016	0.7510	0.6260
265	8	0.3999	0.0924	0.7880	0.0980
266	8	0.7101	0.0034	0.7590	0.5710
267	8	0.5251	0.0673	0.7590	0.0980
268	8	0.5557	0.0773	0.8170	0.1000
269	8	0.4812	0.0886	0.7550	0.0990
270	8	0.6861	0.0131	0.7770	0.4180
271	8	0.6081	0.0402	0.7560	0.0990
272	8	0.6250	0.0219	0.7660	0.3680
273	8	0.5925	0.0358	0.7230	0.1000
274	8	0.6230	0.0450	0.7900	0.0990
275	8	0.6146	0.0405	0.7600	0.1000
276	8	0.7189	0.0020	0.7940	0.6440
277	8	0.7394	0.0014	0.8010	0.7010
278	8	0.6954	0.0059	0.7960	0.5380
279	8	0.7150	0.0019	0.7800	0.6490
280	8	0.7001	0.0041	0.7450	0.5400
281	5	0.7060	0.0050	0.7720	0.5750
282	8	0.7076	0.0011	0.7550	0.6330
283	8	0.6853	0.0047	0.7710	0.5650
284	8	0.6166	0.0404	0.7720	0.1000
285	8	0.6625	0.0058	0.8040	0.5790
286	8	0.5353	0.0662	0.7440	0.1000
287	8	0.6882	0.0023	0.7540	0.5880
288	8	0.6925	0.0098	0.7660	0.4420
289	8	0.6102	0.0409	0.7590	0.0990
290	8	0.5970	0.0407	0.7550	0.0980
291	8	0.7240	0.0016	0.7810	0.6490
292	8	0.6757	0.0049	0.7650	0.5300
293	8	0.6983	0.0040	0.7780	0.5570
294	8	0.7380	0.0034	0.8100	0.6220
295	8	0.7090	0.0061	0.8020	0.5540
296	8	0.7151	0.0009	0.7780	0.6840
297	8	0.6684	0.0101	0.7830	0.4880
298	8	0.6829	0.0042	0.7730	0.5520
299	8	0.6134	0.0479	0.7860	0.0960
300	8	0.7444	0.0008	0.7970	0.6930
301	8	0.7200	0.0040	0.7860	0.6270
302	8	0.7029	0.0059	0.7990	0.5970
303	8	0.6944	0.0038	0.7420	0.5410
304	8	0.6756	0.0112	0.8230	0.4690
305	8	0.6951	0.0014	0.7580	0.6300
306	8	0.6344	0.0162	0.7570	0.3170
307	8	0.5356	0.0650	0.7540	0.0980
308	8	0.6621	0.0462	0.7980	0.1000
309	8	0.7250	0.0030	0.7780	0.6070
310	8	0.7454	0.0026	0.8020	0.6500
311	8	0.6554	0.0453	0.8010	0.1000
312	8	0.6920	0.0028	0.7530	0.5990
313	8	0.6947	0.0022	0.7580	0.6180
314	8	0.6521	0.0489	0.7860	0.0960
315	8	0.6608	0.0461	0.7820	0.1000
316	8	0.6934	0.0037	0.7880	0.5840
317	8	0.7159	0.0024	0.7910	0.6350
318	8	0.6979	0.0098	0.7940	0.5210
319	8	0.7273	0.0021	0.7840	0.6600
320	8	0.6677	0.0468	0.7880	0.1000
321	8	0.4158	0.0696	0.7510	0.0980
322	8	0.7250	0.0038	0.8030	0.6070
323	8	0.5719	0.0745	0.7820	0.0980
324	8	0.5885	0.0812	0.8220	0.0960
325	8	0.6786	0.0086	0.7720	0.4880
326	8	0.6489	0.0440	0.7810	0.1050
327	8	0.6945	0.0087	0.7890	0.5580
328	8	0.6768	0.0287	0.7990	0.2440
329	8	0.5972	0.0422	0.7990	0.0980
