0	12	0.4385	0.0145	0.5690	0.1000
1	12	0.4711	0.0159	0.6000	0.1010
2	12	0.4222	0.0073	0.5890	0.3000
3	12	0.4832	0.0171	0.6080	0.1010
4	12	0.4750	0.0208	0.6450	0.1000
5	12	0.4270	0.0199	0.5960	0.1000
6	12	0.4577	0.0045	0.5910	0.3380
7	12	0.4324	0.0160	0.5840	0.0990
8	12	0.4820	0.0155	0.5860	0.1010
9	12	0.4727	0.0087	0.5840	0.3130
10	12	0.4407	0.0265	0.5560	0.1000
11	12	0.4327	0.0171	0.5590	0.0980
12	12	0.4779	0.0150	0.5840	0.1040
13	12	0.4647	0.0151	0.5670	0.0980
14	12	0.4886	0.0048	0.6050	0.3340
15	12	0.4623	0.0034	0.5330	0.3210
16	12	0.3977	0.0234	0.5670	0.1010
17	11	0.4227	0.0301	0.6240	0.1000
18	7	0.5179	0.0024	0.5900	0.4320
19	9	0.4878	0.0047	0.5890	0.3520
20	12	0.4793	0.0071	0.6220	0.2910
21	12	0.4197	0.0124	0.5290	0.1040
22	10	0.4894	0.0063	0.5860	0.3380
23	10	0.3866	0.0389	0.5930	0.0980
24	12	0.4546	0.0160	0.5770	0.1000
25	11	0.4402	0.0125	0.6050	0.2040
26	12	0.4418	0.0167	0.5900	0.0980
27	12	0.3763	0.0216	0.5490	0.0960
28	11	0.4386	0.0447	0.6550	0.0960
29	4	0.4320	0.0076	0.5530	0.3080
30	10	0.3840	0.0231	0.5280	0.0960
31	2	0.4950	0.0128	0.6080	0.3820
32	6	0.4217	0.0089	0.5440	0.3050
33	12	0.4204	0.0126	0.5580	0.1040
34	4	0.4340	0.0064	0.5460	0.3220
35	10	0.4452	0.0155	0.5540	0.1000
36	11	0.4318	0.0155	0.5970	0.1050
37	2	0.4665	0.0002	0.4820	0.4510
38	12	0.4079	0.0222	0.5570	0.0980
39	5	0.4270	0.0045	0.5340	0.3250
40	10	0.4115	0.0028	0.4820	0.3160
41	8	0.4183	0.0113	0.5200	0.1650
42	12	0.4623	0.0099	0.5660	0.2630
43	11	0.4329	0.0033	0.5410	0.3180
44	5	0.4078	0.0028	0.4770	0.3130
45	12	0.4630	0.0079	0.5810	0.2970
46	12	0.4013	0.0270	0.5460	0.0980
47	12	0.4255	0.0059	0.5540	0.3200
48	12	0.4542	0.0040	0.5480	0.3400
49	12	0.4677	0.0046	0.5930	0.3730
50	12	0.4771	0.0027	0.5560	0.3710
51	12	0.4178	0.0220	0.5720	0.0980
52	12	0.3976	0.0242	0.6030	0.0980
53	12	0.4391	0.0115	0.5170	0.1050
54	12	0.4037	0.0235	0.5530	0.0990
55	12	0.4687	0.0061	0.5610	0.2700
56	12	0.4358	0.0272	0.6030	0.0990
57	12	0.3892	0.0227	0.5480	0.0980
58	12	0.4513	0.0163	0.5840	0.1000
59	12	0.4411	0.0277	0.6140	0.0960
60	12	0.4607	0.0146	0.5830	0.0980
61	6	0.3725	0.0211	0.5330	0.0980
62	12	0.5039	0.0080	0.5860	0.2580
63	12	0.4357	0.0115	0.5240	0.0980
64	11	0.4351	0.0155	0.5980	0.0960
65	12	0.4753	0.0074	0.5890	0.2840
66	7	0.3156	0.0191	0.4200	0.0980
67	10	0.4099	0.0169	0.5590	0.1000
68	6	0.4697	0.0040	0.5280	0.3410
69	8	0.4743	0.0227	0.6080	0.0990
70	12	0.4328	0.0231	0.5660	0.1000
71	12	0.4368	0.0155	0.5770	0.1010
72	12	0.4503	0.0161	0.6130	0.1000
73	12	0.4557	0.0294	0.6140	0.0980
74	12	0.3494	0.0439	0.5800	0.1010
75	12	0.4762	0.0075	0.5880	0.3050
76	12	0.5045	0.0062	0.6020	0.3110
77	12	0.4942	0.0021	0.5630	0.4110
78	12	0.4652	0.0165	0.6310	0.1000
79	12	0.5360	0.0035	0.6170	0.4010
80	12	0.4491	0.0137	0.5530	0.1040
81	12	0.4532	0.0168	0.5910	0.1040
82	12	0.5067	0.0034	0.5780	0.3510
83	12	0.4258	0.0230	0.5800	0.1000
84	11	0.4678	0.0058	0.6050	0.3830
85	9	0.4362	0.0352	0.6130	0.0990
86	9	0.4546	0.0037	0.5150	0.2930
87	12	0.4220	0.0235	0.5820	0.0980
88	12	0.4216	0.0175	0.5660	0.0980
89	12	0.4483	0.0126	0.5510	0.1040
90	12	0.4202	0.0032	0.5530	0.3230
91	12	0.4407	0.0284	0.6170	0.0960
92	12	0.4764	0.0108	0.6190	0.3020
93	12	0.4618	0.0140	0.6100	0.2530
94	12	0.5256	0.0052	0.6580	0.3750
95	12	0.4101	0.0371	0.6390	0.0980
96	12	0.4117	0.0249	0.5610	0.0980
97	12	0.4566	0.0280	0.6430	0.0960
98	12	0.4190	0.0159	0.5600	0.0980
99	12	0.4692	0.0067	0.6010	0.3400
100	12	0.4772	0.0208	0.6370	0.1040
101	12	0.3894	0.0332	0.5710	0.0960
102	12	0.4884	0.0043	0.5700	0.3660
103	12	0.4853	0.0027	0.5820	0.4190
104	12	0.4272	0.0273	0.6200	0.1010
105	12	0.4886	0.0056	0.5900	0.3380
106	12	0.4055	0.0136	0.5910	0.1000
107	12	0.4778	0.0089	0.5960	0.2840
108	12	0.4593	0.0068	0.5770	0.2400
109	12	0.3422	0.0261	0.5140	0.1000
110	12	0.4523	0.0168	0.6260	0.1000
111	12	0.5000	0.0153	0.5820	0.1040
112	12	0.4562	0.0274	0.6120	0.0980
113	11	0.4245	0.0154	0.5950	0.0990
114	12	0.4496	0.0171	0.6180	0.1050
115	12	0.4992	0.0023	0.5430	0.3590
